Frequency (Hz)	Level (dB)
6314.611816	-93.070381
6319.995117	-93.490562
6325.378418	-93.581100
6330.761719	-93.402351
6336.145020	-93.405174
6341.528320	-93.371529
6346.911621	-93.683113
6352.294922	-93.524620
6357.678223	-93.262344
6363.061523	-93.730057
6368.444824	-93.515816
6373.828125	-93.551430
6379.211426	-93.530067
6384.594727	-93.566162
6389.978027	-93.701797
6395.361328	-93.429527
6400.744629	-93.662201
6406.127930	-93.653061
6411.511230	-93.660904
6416.894531	-93.587883
6422.277832	-93.815727
6427.661133	-93.617950
6433.044434	-93.646652
6438.427734	-93.780670
6443.811035	-93.337708
6449.194336	-94.219391
6454.577637	-93.548058
6459.960938	-93.742203
6465.344238	-93.695244
6470.727539	-93.685928
6476.110840	-93.925804
6481.494141	-93.509064
6486.877441	-93.878304
6492.260742	-93.876503
6497.644043	-93.681068
6503.027344	-94.056000
6508.410645	-93.705223
6513.793945	-94.185677
6519.177246	-93.486603
6524.560547	-93.898872
6529.943848	-93.961838
6535.327148	-93.941383
6540.710449	-93.879150
6546.093750	-93.720528
6551.477051	-94.473099
6556.860352	-93.434189
6562.243652	-94.103058
6567.626953	-94.063713
6573.010254	-93.833580
6578.393555	-94.115631
6583.776855	-93.840553
6589.160156	-93.934914
6594.543457	-94.149155
6599.926758	-93.985008
6605.310059	-93.884346
6610.693359	-94.077080
6616.076660	-94.062630
6621.459961	-94.380798
6626.843262	-93.801064
6632.226563	-94.219917
6637.609863	-93.778084
6642.993164	-94.288780
6648.376465	-94.178238
6653.759766	-94.065369
6659.143066	-93.897736
6664.526367	-94.167900
6669.909668	-94.486237
6675.292969	-94.091171
6680.676270	-93.879669
6686.059570	-94.641808
6691.442871	-93.993088
6696.826172	-94.211349
6702.209473	-94.144867
6707.592773	-94.168655
6712.976074	-94.152916
6718.359375	-94.685104
6723.742676	-94.122711
6729.125977	-94.056648
6734.509277	-94.218552
6739.892578	-94.523727
6745.275879	-94.203003
6750.659180	-94.345413
6756.042480	-94.414200
6761.425781	-94.249802
6766.809082	-94.362251
6772.192383	-94.030449
6777.575684	-94.747124
6782.958984	-94.197342
6788.342285	-94.530792
6793.725586	-94.286224
6799.108887	-94.506020
6804.492188	-94.247978
6809.875488	-94.667847
6815.258789	-94.412163
6820.642090	-94.247025
6826.025391	-94.586639
6831.408691	-94.292091
6836.791992	-94.513359
6842.175293	-94.458626
6847.558594	-94.625061
6852.941895	-94.176949
6858.325195	-94.689209
6863.708496	-94.435966
6869.091797	-94.411255
6874.475098	-94.900139
6879.858398	-94.233498
6885.241699	-94.516335
6890.625000	-94.612770
6896.008301	-94.727165
6901.391602	-94.484337
6906.774902	-94.593788
6912.158203	-94.870041
6917.541504	-94.122543
6922.924805	-94.936897
6928.308105	-94.704529
6933.691406	-94.544197
6939.074707	-94.676666
6944.458008	-94.793518
6949.841309	-94.534607
6955.224609	-94.835922
6960.607910	-94.269707
6965.991211	-95.043259
6971.374512	-94.745789
6976.757813	-94.527161
6982.141113	-95.091347
6987.524414	-94.421402
6992.907715	-95.037735
6998.291016	-94.726677
7003.674316	-94.595505
7009.057617	-94.749855
7014.440918	-95.036446
7019.824219	-94.508118
7025.207520	-94.999779
7030.590820	-94.781219
7035.974121	-94.506897
7041.357422	-95.313454
7046.740723	-94.685066
7052.124023	-94.672478
7057.507324	-95.052689
7062.890625	-94.894829
7068.273926	-94.829865
7073.657227	-94.595078
7079.040527	-95.317924
7084.423828	-94.630455
7089.807129	-95.163094
7095.190430	-94.578049
7100.573730	-95.599014
7105.957031	-94.312653
7111.340332	-95.205986
7116.723633	-94.910004
7122.106934	-95.062683
7127.490234	-95.038643
7132.873535	-94.782516
7138.256836	-95.134521
7143.640137	-95.029114
7149.023438	-95.167229
7154.406738	-94.734192
7159.790039	-95.196564
7165.173340	-95.073654
7170.556641	-95.075958
7175.939941	-95.110680
7181.323242	-95.272835
7186.706543	-94.560143
7192.089844	-95.291054
7197.473145	-94.983910
7202.856445	-95.339844
7208.239746	-95.056122
7213.623047	-95.442352
7219.006348	-95.095428
7224.389648	-94.738838
7229.772949	-95.275986
7235.156250	-95.358658
7240.539551	-95.143463
7245.922852	-95.072456
7251.306152	-95.420860
7256.689453	-94.771034
7262.072754	-95.499138
7267.456055	-95.122856
7272.839355	-95.257484
7278.222656	-95.389656
7283.605957	-94.826225
7288.989258	-95.553123
7294.372559	-95.177963
7299.755859	-95.336716
7305.139160	-95.297729
7310.522461	-94.985756
7315.905762	-95.370636
7321.289063	-95.367294
7326.672363	-95.407066
7332.055664	-95.115059
7337.438965	-95.397552
7342.822266	-95.662842
7348.205566	-94.801270
7353.588867	-95.890549
7358.972168	-95.658279
7364.355469	-94.819832
7369.738770	-95.438553
7375.122070	-95.351875
7380.505371	-95.630981
7385.888672	-95.215828
7391.271973	-95.652252
7396.655273	-95.287781
7402.038574	-95.335114
7407.421875	-95.580482
7412.805176	-95.375595
7418.188477	-95.533150
7423.571777	-95.219879
7428.955078	-95.589378
7434.338379	-95.408745
7439.721680	-95.427422
7445.104980	-95.776642
7450.488281	-95.181305
7455.871582	-95.795456
7461.254883	-95.165810
7466.638184	-95.642860
7472.021484	-95.492744
7477.404785	-95.666908
7482.788086	-95.489731
7488.171387	-95.499626
7493.554688	-95.792969
7498.937988	-95.317062
7504.321289	-95.771202
7509.704590	-95.285866
7515.087891	-95.732910
7520.471191	-95.455544
7525.854492	-96.016876
7531.237793	-95.649406
7536.621094	-95.136803
7542.004395	-96.043793
7547.387695	-95.662865
7552.770996	-95.367538
7558.154297	-96.050591
7563.537598	-95.609535
7568.920898	-95.491104
7574.304199	-95.195396
7579.687500	-96.507439
7585.070801	-94.977196
7590.454102	-95.954254
7595.837402	-96.135086
7601.220703	-95.623909
7606.604004	-95.626930
7611.987305	-95.869881
7617.370605	-95.347900
7622.753906	-96.239418
7628.137207	-95.772568
7633.520508	-95.683838
7638.903809	-95.864243
7644.287109	-95.810257
7649.670410	-95.638763
7655.053711	-96.047913
7660.437012	-95.895447
7665.820313	-95.611748
7671.203613	-95.613739
7676.586914	-96.018478
7681.970215	-95.821877
7687.353516	-95.794518
7692.736816	-95.929375
7698.120117	-95.840958
7703.503418	-96.127892
7708.886719	-95.675812
7714.270020	-95.457527
7719.653320	-96.466011
7725.036621	-95.603996
7730.419922	-96.348724
7735.803223	-95.713730
7741.186523	-96.109329
7746.569824	-95.639450
7751.953125	-96.201996
7757.336426	-95.771187
7762.719727	-95.935677
7768.103027	-96.014999
7773.486328	-95.946815
7778.869629	-95.754753
7784.252930	-96.000175
7789.636230	-95.912308
7795.019531	-96.297409
7800.402832	-95.868202
7805.786133	-95.891525
7811.169434	-96.334518
7816.552734	-95.589134
7821.936035	-96.035362
7827.319336	-96.137115
7832.702637	-96.270691
7838.085938	-95.625244
7843.469238	-96.474380
7848.852539	-96.189087
7854.235840	-95.584579
7859.619141	-96.578651
7865.002441	-95.583595
7870.385742	-97.142426
7875.769043	-95.466438
7881.152344	-96.194374
7886.535645	-96.090118
7891.918945	-96.059380
7897.302246	-96.201897
7902.685547	-96.526665
7908.068848	-95.934952
7913.452148	-96.058731
7918.835449	-96.415894
7924.218750	-95.991409
7929.602051	-96.118958
7934.985352	-96.180214
7940.368652	-96.331673
7945.751953	-96.297363
7951.135254	-95.887718
7956.518555	-96.290916
7961.901855	-96.483292
7967.285156	-96.128113
7972.668457	-96.134705
7978.051758	-96.225235
7983.435059	-96.335175
7988.818359	-96.274300
7994.201660	-96.381706
7999.584961	-95.961327
8004.968262	-96.589653
8010.351563	-96.357552
8015.734863	-96.262444
8021.118164	-95.865746
8026.501465	-96.546722
8031.884766	-96.969383
8037.268066	-95.794983
8042.651367	-96.464569
8048.034668	-96.033897
8053.417969	-97.025215
8058.801270	-95.699928
8064.184570	-96.570351
8069.567871	-96.643410
8074.951172	-95.725304
8080.334473	-97.249695
8085.717773	-96.077423
8091.101074	-96.541924
8096.484375	-96.019707
8101.867676	-96.883705
8107.250977	-96.125854
8112.634277	-96.894768
8118.017578	-95.922813
8123.400879	-96.685356
8128.784180	-96.177071
8134.167480	-96.638809
8139.550781	-96.126740
8144.934082	-96.743637
8150.317383	-96.613495
8155.700684	-96.366730
8161.083984	-96.771095
8166.467285	-96.299797
8171.850586	-96.645668
8177.233887	-96.586769
8182.617188	-96.169922
8188.000488	-96.735260
8193.383789	-96.373817
8198.767090	-96.756653
8204.150391	-96.032654
8209.533691	-97.164246
8214.916992	-95.617302
8220.300293	-97.505211
8225.683594	-96.677681
8231.066895	-96.020660
8236.450195	-97.297600
8241.833496	-96.616745
8247.216797	-96.128433
8252.600098	-97.122910
8257.983398	-96.225151
8263.366699	-96.592491
8268.750000	-97.025635
8274.133301	-96.544151
8279.516602	-96.761307
8284.899902	-96.656837
8290.283203	-96.640373
8295.666504	-96.371651
8301.049805	-97.112297
8306.433105	-96.621208
8311.816406	-96.892159
8317.199707	-96.086479
8322.583008	-96.948502
8327.966309	-96.700462
8333.349609	-96.954239
8338.732910	-97.019371
8344.116211	-96.408752
8349.499512	-96.717232
8354.882813	-96.794128
8360.266113	-96.898933
8365.649414	-96.501175
8371.032715	-97.197121
8376.416016	-97.198891
8381.799316	-95.872009
8387.182617	-96.859192
8392.565918	-97.399406
8397.949219	-96.660934
8403.332520	-96.324883
8408.715820	-96.979965
8414.099121	-97.273224
8419.482422	-96.823242
8424.865723	-96.253647
8430.249023	-96.982704
8435.632324	-96.625374
8441.015625	-97.434608
8446.398926	-96.906242
8451.782227	-96.263573
8457.165527	-97.001717
8462.548828	-97.030312
8467.932129	-97.166748
8473.315430	-96.187881
8478.698730	-97.115456
8484.082031	-97.524170
8489.465332	-96.249657
8494.848633	-97.083633
8500.231934	-96.491302
8505.615234	-97.400253
8510.998535	-97.290718
8516.381836	-96.178032
8521.765137	-97.158875
8527.148438	-96.877922
8532.531738	-97.042732
8537.915039	-97.315315
8543.298340	-96.530823
8548.681641	-96.868828
8554.064941	-97.339417
8559.448242	-96.681480
8564.831543	-97.001175
8570.214844	-97.021828
8575.598145	-96.838058
8580.981445	-97.367020
8586.364746	-96.571785
8591.748047	-96.743156
8597.131348	-97.971573
8602.514648	-96.321106
8607.897949	-97.561569
8613.281250	-96.888161
8618.664551	-97.087326
8624.047852	-96.878471
8629.431152	-97.332893
8634.814453	-96.549416
8640.197754	-97.653984
8645.581055	-96.797203
8650.964355	-97.032982
8656.347656	-97.127632
8661.730957	-96.928040
8667.114258	-97.302185
8672.497559	-97.633430
8677.880859	-97.063141
8683.264160	-96.663147
8688.647461	-97.159271
8694.030762	-97.125038
8699.414063	-97.459679
8704.797363	-97.247101
8710.180664	-96.378616
8715.563965	-97.529327
8720.947266	-97.481239
8726.330566	-97.631348
8731.713867	-96.447174
8737.097168	-97.579964
8742.480469	-97.282120
8747.863770	-96.811638
8753.247070	-97.517288
8758.630371	-97.269081
8764.013672	-97.240417
8769.396973	-97.444107
8774.780273	-96.889229
8780.163574	-97.517090
8785.546875	-97.416557
8790.930176	-96.549072
8796.313477	-98.017799
8801.696777	-97.172493
8807.080078	-97.300827
8812.463379	-97.339172
8817.846680	-96.736725
8823.229980	-97.387512
8828.613281	-97.986534
8833.996582	-96.646080
8839.379883	-97.599625
8844.763184	-96.998436
8850.146484	-97.247589
8855.529785	-97.390091
8860.913086	-97.661774
8866.296387	-96.638756
8871.679688	-98.698387
8877.062988	-96.787491
8882.446289	-97.730110
8887.829590	-97.251663
8893.212891	-97.364128
8898.596191	-96.926735
8903.979492	-98.119370
8909.362793	-97.002655
8914.746094	-97.112000
8920.129395	-97.607430
8925.512695	-97.667389
8930.895996	-97.261185
8936.279297	-97.828964
8941.662598	-96.695557
8947.045898	-98.039787
8952.429199	-97.071869
8957.812500	-97.860634
8963.195801	-97.490059
8968.579102	-97.535301
8973.962402	-96.639732
8979.345703	-98.228973
8984.729004	-97.032196
8990.112305	-97.521622
8995.495605	-97.882118
9000.878906	-97.065987
9006.262207	-98.157074
9011.645508	-97.013145
9017.028809	-97.500786
9022.412109	-97.331306
9027.795410	-97.629021
9033.178711	-97.239449
9038.562012	-97.791306
9043.945313	-97.813782
9049.328613	-97.213898
9054.711914	-97.640945
9060.095215	-97.428352
9065.478516	-97.739410
9070.861816	-97.754890
9076.245117	-97.405487
9081.628418	-97.438789
9087.011719	-97.322212
9092.395020	-98.082718
9097.778320	-97.435837
9103.161621	-97.057701
9108.544922	-98.341347
9113.928223	-97.293228
9119.311523	-97.606934
9124.694824	-97.829086
9130.078125	-97.363327
9135.461426	-98.294189
9140.844727	-97.006058
9146.228027	-98.182312
9151.611328	-97.298782
9156.994629	-97.779869
9162.377930	-97.436729
9167.761230	-98.070488
9173.144531	-97.830208
9178.527832	-97.473236
9183.911133	-97.732887
9189.294434	-97.865646
9194.677734	-97.542259
9200.061035	-97.230194
9205.444336	-98.506226
9210.827637	-97.195297
9216.210938	-97.966583
9221.594238	-97.757500
9226.977539	-97.550903
9232.360840	-97.449997
9237.744141	-98.998878
9243.127441	-96.854515
9248.510742	-97.989845
9253.894043	-97.174400
9259.277344	-98.376991
9264.660645	-97.540031
9270.043945	-97.482536
9275.427246	-98.529533
9280.810547	-97.474190
9286.193848	-97.790749
9291.577148	-97.573265
9296.960449	-98.721794
9302.343750	-96.903770
9307.727051	-97.724174
9313.110352	-98.185158
9318.493652	-97.837067
9323.876953	-97.647911
9329.260254	-97.766731
9334.643555	-98.294548
9340.026855	-97.509087
9345.410156	-98.042595
9350.793457	-97.900375
9356.176758	-97.780067
9361.560059	-97.930664
9366.943359	-97.667664
9372.326660	-98.737389
9377.709961	-96.736252
9383.093262	-98.169968
9388.476563	-98.618164
9393.859863	-96.724228
9399.243164	-99.090302
9404.626465	-97.209221
9410.009766	-98.727943
9415.393066	-97.878761
9420.776367	-97.044472
9426.159668	-99.076111
9431.542969	-97.430183
9436.926270	-98.374138
9442.309570	-98.041397
9447.692871	-97.019356
9453.076172	-99.138962
9458.459473	-97.911133
9463.842773	-97.351288
9469.226074	-97.976097
9474.609375	-97.785866
9479.992676	-98.737877
9485.375977	-98.352959
9490.759277	-97.488258
9496.142578	-97.998680
9501.525879	-97.849342
9506.909180	-98.351532
9512.292480	-97.716835
9517.675781	-98.245293
9523.059082	-97.890175
9528.442383	-98.805031
9533.825684	-97.128380
9539.208984	-98.697289
9544.592285	-97.724159
9549.975586	-98.769127
9555.358887	-97.271019
9560.742188	-98.869835
9566.125488	-97.693443
9571.508789	-98.112213
9576.892090	-98.025429
9582.275391	-98.160522
9587.658691	-98.585686
9593.041992	-97.632713
9598.425293	-98.352768
9603.808594	-98.209969
9609.191895	-97.624527
9614.575195	-97.790550
9619.958496	-98.621590
9625.341797	-97.823662
9630.725098	-98.637596
9636.108398	-97.634163
9641.491699	-98.485512
9646.875000	-98.456268
9652.258301	-97.360588
9657.641602	-98.618317
9663.024902	-98.412781
9668.408203	-98.000481
9673.791504	-98.839157
9679.174805	-97.130074
9684.558105	-99.048302
9689.941406	-98.179489
9695.324707	-97.663208
9700.708008	-98.898727
9706.091309	-97.521835
9711.474609	-99.015457
9716.857910	-97.690849
9722.241211	-98.418266
9727.624512	-97.966064
9733.007813	-97.750160
9738.391113	-99.165207
9743.774414	-97.700760
9749.157715	-99.040833
9754.541016	-97.808609
9759.924316	-98.162796
9765.307617	-98.000679
9770.690918	-99.446495
9776.074219	-97.441597
9781.457520	-99.238670
9786.840820	-97.471519
9792.224121	-99.023453
9797.607422	-97.520020
9802.990723	-98.583649
9808.374023	-98.117332
9813.757324	-99.033134
9819.140625	-97.938911
9824.523926	-97.900978
9829.907227	-98.595131
9835.290527	-98.426529
9840.673828	-97.431656
9846.057129	-99.044304
9851.440430	-98.600601
9856.823730	-98.321831
9862.207031	-97.582153
9867.590332	-99.186859
9872.973633	-97.920830
9878.356934	-98.798225
9883.740234	-97.750473
9889.123535	-98.781616
9894.506836	-98.208038
9899.890137	-98.074501
9905.273438	-98.687271
9910.656738	-98.556847
9916.040039	-98.177078
9921.423340	-98.398079
9926.806641	-98.365135
9932.189941	-98.453903
9937.573242	-98.840912
9942.956543	-97.758896
9948.339844	-98.247520
9953.723145	-99.303352
9959.106445	-97.525940
9964.489746	-98.766090
9969.873047	-99.065910
9975.256348	-98.194519
9980.639648	-98.231583
9986.022949	-99.226303
9991.406250	-97.823128
9996.789551	-98.998100
10002.172852	-97.932465
10007.556152	-98.521896
10012.939453	-99.480705
10018.322754	-97.301743
10023.706055	-98.708572
10029.089355	-98.383064
10034.472656	-99.516533
10039.855957	-98.175682
10045.239258	-97.837646
10050.622559	-99.428886
10056.005859	-97.888214
10061.389160	-98.902824
10066.772461	-98.452194
10072.155762	-98.864990
10077.539063	-97.932312
10082.922363	-98.421127
10088.305664	-98.979439
10093.688965	-98.297859
10099.072266	-99.332474
10104.455566	-98.346565
10109.838867	-98.320587
10115.222168	-98.160500
10120.605469	-99.019447
10125.988770	-98.500259
10131.372070	-98.336349
10136.755371	-99.761452
10142.138672	-97.419022
10147.521973	-99.678680
10152.905273	-98.249855
10158.288574	-98.661125
10163.671875	-99.124107
10169.055176	-97.986488
10174.438477	-98.344986
10179.821777	-99.435814
10185.205078	-97.509575
10190.588379	-99.738075
10195.971680	-98.301437
10201.354980	-98.680664
10206.738281	-99.094284
10212.121582	-98.277016
10217.504883	-98.925819
10222.888184	-99.095070
10228.271484	-98.161461
10233.654785	-98.889740
10239.038086	-98.110764
10244.421387	-99.131508
10249.804688	-98.334984
10255.187988	-99.149055
10260.571289	-98.899719
10265.954590	-98.104988
10271.337891	-98.884247
10276.721191	-98.717873
10282.104492	-98.761108
10287.487793	-98.859352
10292.871094	-98.520203
10298.254395	-98.608482
10303.637695	-99.711494
10309.020996	-97.856804
10314.404297	-98.930984
10319.787598	-98.469147
10325.170898	-98.864647
10330.554199	-98.873665
10335.937500	-98.162186
10341.320801	-99.702995
10346.704102	-98.390114
10352.087402	-98.225937
10357.470703	-100.130257
10362.854004	-98.090172
10368.237305	-99.394104
10373.620605	-98.512871
10379.003906	-98.691368
10384.387207	-99.542786
10389.770508	-98.020447
10395.153809	-99.579102
10400.537109	-98.507309
10405.920410	-99.315071
10411.303711	-98.348961
10416.687012	-99.136345
10422.070313	-97.850098
10427.453613	-99.712990
10432.836914	-98.535973
10438.220215	-98.231636
10443.603516	-100.134392
10448.986816	-97.852997
10454.370117	-98.702042
10459.753418	-98.744530
10465.136719	-99.107140
10470.520020	-98.898331
10475.903320	-99.018501
10481.286621	-99.033478
10486.669922	-98.740013
10492.053223	-98.481758
10497.436523	-99.314949
10502.819824	-99.386368
10508.203125	-98.362221
10513.586426	-99.690239
10518.969727	-97.744995
10524.353027	-99.686539
10529.736328	-99.021606
10535.119629	-98.967613
10540.502930	-99.328690
10545.886230	-98.225510
10551.269531	-99.528038
10556.652832	-98.398422
10562.036133	-99.595055
10567.419434	-99.007675
10572.802734	-98.848724
10578.186035	-98.749580
10583.569336	-99.173454
10588.952637	-99.499367
10594.335938	-98.507423
10599.719238	-98.574623
10605.102539	-100.306641
10610.485840	-97.683121
10615.869141	-99.987122
10621.252441	-98.691483
10626.635742	-99.139977
10632.019043	-98.692192
10637.402344	-98.889290
10642.785645	-99.268219
10648.168945	-99.552567
10653.552246	-98.523796
10658.935547	-99.191376
10664.318848	-99.788544
10669.702148	-98.634537
10675.085449	-98.391647
10680.468750	-99.857445
10685.852051	-98.875832
10691.235352	-98.950859
10696.618652	-98.454681
10702.001953	-99.796463
10707.385254	-99.201149
10712.768555	-98.725822
10718.151855	-99.093597
10723.535156	-98.638298
10728.918457	-99.542725
10734.301758	-99.439644
10739.685059	-98.598106
10745.068359	-99.278717
10750.451660	-99.109009
10755.834961	-98.687981
10761.218262	-99.536621
10766.601563	-99.040642
10771.984863	-98.770279
10777.368164	-99.531815
10782.751465	-98.726654
10788.134766	-99.214966
10793.518066	-99.313782
10798.901367	-99.175346
10804.284668	-99.053734
10809.667969	-99.422699
10815.051270	-98.715797
10820.434570	-99.873047
10825.817871	-98.493347
10831.201172	-99.814186
10836.584473	-99.031998
10841.967773	-98.920403
10847.351074	-99.788132
10852.734375	-98.323608
10858.117676	-99.604065
10863.500977	-99.591949
10868.884277	-98.865173
10874.267578	-99.002296
10879.650879	-99.265450
10885.034180	-99.212448
10890.417480	-99.065804
10895.800781	-99.703636
10901.184082	-99.527313
10906.567383	-98.560631
10911.950684	-99.154442
10917.333984	-99.525665
10922.717285	-98.782509
10928.100586	-99.140022
10933.483887	-99.704048
10938.867188	-98.170967
10944.250488	-100.126785
10949.633789	-99.475311
10955.017090	-98.775360
10960.400391	-99.836067
10965.783691	-98.814316
10971.166992	-99.210907
10976.550293	-99.253952
10981.933594	-100.112709
10987.316895	-98.787239
10992.700195	-99.298225
10998.083496	-99.400864
11003.466797	-99.128563
11008.850098	-100.016998
11014.233398	-99.056114
11019.616699	-98.901314
11025.000000	-99.634537
11030.383301	-99.278786
11035.766602	-99.468285
11041.149902	-99.216270
11046.533203	-99.862877
11051.916504	-98.374138
11057.299805	-99.935799
11062.683105	-99.536308
11068.066406	-99.162720
11073.449707	-99.027840
11078.833008	-99.639610
11084.216309	-98.960068
11089.599609	-99.444298
11094.982910	-99.446815
11100.366211	-99.603165
11105.749512	-99.304733
11111.132813	-98.989975
11116.516113	-99.442528
11121.899414	-99.625053
11127.282715	-98.990280
11132.666016	-99.309418
11138.049316	-99.397148
11143.432617	-99.584290
11148.815918	-99.133125
11154.199219	-99.823868
11159.582520	-99.447212
11164.965820	-98.876625
11170.349121	-99.765053
11175.732422	-99.391090
11181.115723	-99.415939
11186.499023	-99.396172
11191.882324	-99.697632
11197.265625	-99.007912
11202.648926	-99.921043
11208.032227	-99.026108
11213.415527	-99.201317
11218.798828	-100.089119
11224.182129	-98.905396
11229.565430	-99.779037
11234.948730	-99.597618
11240.332031	-99.399353
11245.715332	-99.214844
11251.098633	-99.711594
11256.481934	-99.295151
11261.865234	-99.319511
11267.248535	-99.757202
11272.631836	-99.599274
11278.015137	-99.434547
11283.398438	-99.258652
11288.781738	-99.588181
11294.165039	-99.684692
11299.548340	-98.903847
11304.931641	-99.709129
11310.314941	-100.588165
11315.698242	-98.693558
11321.081543	-99.136688
11326.464844	-100.419914
11331.848145	-98.907059
11337.231445	-99.788422
11342.614746	-99.356659
11347.998047	-99.118736
11353.381348	-100.177605
11358.764648	-99.337036
11364.147949	-99.411369
11369.531250	-99.731697
11374.914551	-99.264732
11380.297852	-99.629776
11385.681152	-99.841904
11391.064453	-99.518623
11396.447754	-99.275116
11401.831055	-100.285507
11407.214355	-98.853737
11412.597656	-99.982834
11417.980957	-99.594856
11423.364258	-99.614334
11428.747559	-99.292107
11434.130859	-99.371101
11439.514160	-99.672539
11444.897461	-99.783142
11450.280762	-99.895370
11455.664063	-99.212425
11461.047363	-100.186256
11466.430664	-99.023926
11471.813965	-99.983917
11477.197266	-99.691093
11482.580566	-99.677284
11487.963867	-99.870483
11493.347168	-99.360252
11498.730469	-99.606880
11504.113770	-100.015297
11509.497070	-99.262222
11514.880371	-100.032867
11520.263672	-99.736237
11525.646973	-99.330376
11531.030273	-100.313705
11536.413574	-99.832146
11541.796875	-99.270599
11547.180176	-99.806488
11552.563477	-99.636688
11557.946777	-99.742882
11563.330078	-99.240013
11568.713379	-99.872444
11574.096680	-99.643127
11579.479980	-99.771866
11584.863281	-99.872421
11590.246582	-99.366447
11595.629883	-100.177010
11601.013184	-99.394806
11606.396484	-100.032242
11611.779785	-99.586617
11617.163086	-99.620911
11622.546387	-99.801025
11627.929688	-100.004982
11633.312988	-99.438324
11638.696289	-100.043785
11644.079590	-99.600266
11649.462891	-99.559074
11654.846191	-99.907745
11660.229492	-99.444672
11665.612793	-100.478180
11670.996094	-99.214180
11676.379395	-100.280594
11681.762695	-99.473312
11687.145996	-99.770638
11692.529297	-99.652168
11697.912598	-100.434036
11703.295898	-99.259064
11708.679199	-99.541634
11714.062500	-100.249367
11719.445801	-99.802116
11724.829102	-99.613739
11730.212402	-99.755356
11735.595703	-100.029747
11740.979004	-99.997025
11746.362305	-99.954887
11751.745605	-99.548615
11757.128906	-99.883507
11762.512207	-99.634499
11767.895508	-100.191544
11773.278809	-99.448257
11778.662109	-99.641838
11784.045410	-100.617653
11789.428711	-99.670113
11794.812012	-99.262917
11800.195313	-100.614067
11805.578613	-99.534492
11810.961914	-99.649811
11816.345215	-100.140472
11821.728516	-99.787918
11827.111816	-99.805824
11832.495117	-100.108498
11837.878418	-99.610733
11843.261719	-99.843987
11848.645020	-100.333824
11854.028320	-99.537964
11859.411621	-99.833298
11864.794922	-100.195732
11870.178223	-99.384567
11875.561523	-100.637901
11880.944824	-99.300461
11886.328125	-99.999725
11891.711426	-100.183708
11897.094727	-99.835655
11902.478027	-99.876640
11907.861328	-99.851501
11913.244629	-99.723602
11918.627930	-100.215225
11924.011230	-99.846336
11929.394531	-99.601265
11934.777832	-100.162468
11940.161133	-100.143333
11945.544434	-100.012337
11950.927734	-99.582817
11956.311035	-99.959755
11961.694336	-100.479698
11967.077637	-99.241066
11972.460938	-100.713486
11977.844238	-99.728592
11983.227539	-99.554329
11988.610840	-100.525673
11993.994141	-100.028038
11999.377441	-99.732361
12004.760742	-100.151344
12010.144043	-99.745026
12015.527344	-99.874825
12020.910645	-100.203171
12026.293945	-99.975540
12031.677246	-100.280823
12037.060547	-99.397705
12042.443848	-100.203018
12047.827148	-100.335526
12053.210449	-99.589493
12058.593750	-100.377945
12063.977051	-99.884903
12069.360352	-100.123650
12074.743652	-99.935280
12080.126953	-100.035934
12085.510254	-100.675491
12090.893555	-99.545250
12096.276855	-100.043686
12101.660156	-99.997932
12107.043457	-100.159248
12112.426758	-100.076912
12117.810059	-100.149200
12123.193359	-99.617546
12128.576660	-100.536415
12133.959961	-99.842232
12139.343262	-100.104462
12144.726563	-100.037201
12150.109863	-99.975876
12155.493164	-100.299240
12160.876465	-100.165764
12166.259766	-99.762184
12171.643066	-100.363518
12177.026367	-100.026016
12182.409668	-100.216042
12187.792969	-100.248260
12193.176270	-100.119728
12198.559570	-99.826294
12203.942871	-100.051949
12209.326172	-100.088570
12214.709473	-100.373047
12220.092773	-100.182449
12225.476074	-100.028130
12230.859375	-100.024292
12236.242676	-100.139336
12241.625977	-100.148170
12247.009277	-100.044724
12252.392578	-100.451225
12257.775879	-99.987938
12263.159180	-100.068222
12268.542480	-100.312439
12273.925781	-100.026115
12279.309082	-100.288033
12284.692383	-100.125015
12290.075684	-99.920677
12295.458984	-100.417755
12300.842285	-100.429855
12306.225586	-99.800331
12311.608887	-100.343140
12316.992188	-99.981544
12322.375488	-100.588112
12327.758789	-99.912376
12333.142090	-100.440651
12338.525391	-99.959564
12343.908691	-100.148727
12349.291992	-100.427612
12354.675293	-99.836250
12360.058594	-100.383362
12365.441895	-100.440918
12370.825195	-99.972343
12376.208496	-100.399025
12381.591797	-100.006096
12386.975098	-100.594070
12392.358398	-99.830009
12397.741699	-100.648888
12403.125000	-100.054321
12408.508301	-100.246826
12413.891602	-100.324455
12419.274902	-100.305069
12424.658203	-100.057640
12430.041504	-100.287880
12435.424805	-100.490990
12440.808105	-100.411804
12446.191406	-99.987938
12451.574707	-100.384445
12456.958008	-100.160210
12462.341309	-100.447960
12467.724609	-100.326332
12473.107910	-100.122688
12478.491211	-100.191154
12483.874512	-100.414909
12489.257813	-100.415619
12494.641113	-100.003227
12500.024414	-100.476555
12505.407715	-100.141022
12510.791016	-100.356041
12516.174316	-100.396149
12521.557617	-100.352585
12526.940918	-100.452698
12532.324219	-100.264549
12537.707520	-100.130241
12543.090820	-100.597794
12548.474121	-100.152985
12553.857422	-100.102081
12559.240723	-100.697792
12564.624023	-100.281693
12570.007324	-100.101357
12575.390625	-100.460335
12580.773926	-100.529877
