0.22449
0.18991
0.07831
-0.13539
-0.42483
-0.70494
-0.88724
-0.93984
-0.87894
-0.72623
-0.50313
-0.24524
0.00832
0.23405
0.42075
0.55355
0.60814
0.56221
0.41218
0.17945
-0.0928
-0.34574
-0.52111
-0.5855
-0.54164
-0.41786
-0.24918
-0.06635
0.10372
0.23966
0.33548
0.39754
0.42139
0.38417
0.27235
0.10812
-0.06227
-0.20083
-0.29018
-0.32164
-0.291
-0.21086
-0.10902
-0.00596
0.09353
0.18371
0.24893
0.27732
0.27346
0.25124
0.21866
0.17527
0.123
0.07158
0.02974
-0.0034
-0.03251
-0.05622
-0.06946
-0.07379
-0.0783
-0.0871
-0.09154
-0.08053
-0.05299
-0.01432
0.03194
0.08246
0.13061
0.16984
0.19635
0.20738
0.20243
0.18629
0.16487
0.13857
0.10544
0.07003
0.04321
0.03291
0.03908
0.05804
0.08726
0.12387
0.16264
0.19711
0.21975
0.22025
0.18158
0.07391
-0.13349
-0.42727
-0.72219
-0.91354
-0.95978
