-0.03127
-0.04554
-0.05373
-0.05572
-0.05205
-0.04334
-0.03264
-0.02099
-0.0107
-0.00336
0.00147
0.00294
0.00315
0.00178
0.00105
0.00094
0.00231
0.00556
0.00986
0.01564
0.02288
0.03064
0.04051
0.05058
0.0615
0.07252
0.08154
0.0891
0.09256
0.09245
0.0891
0.0828
0.07692
0.07252
0.07252
0.07818
0.09109
0.10778
0.13034
0.15017
0.1699
0.18155
0.18795
0.1869
0.18155
0.17525
0.17221
0.17546
0.18806
0.20894
0.2356
0.26403
0.28639
0.29741
0.29006
0.26204
0.21209
0.14346
0.06108
-0.02676
-0.1126
-0.18848
-0.24892
-0.29132
-0.31493
-0.32301
-0.31944
-0.31031
-0.30055
-0.29531
-0.2972
-0.3079
-0.32721
-0.3525
-0.38262
-0.4119
-0.43897
-0.45797
-0.46741
-0.46342
-0.44401
-0.40864
-0.35733
-0.29111
-0.2145
-0.13002
-0.04439
0.03725
0.11029
0.17053
0.21576
0.24598
0.26372
0.27243
0.27673
0.28313
0.29258
0.3122
0.33802
0.37307
0.41032
0.44873
0.48064
0.50414
0.51264
0.50698
0.48357
0.44485
0.39301
0.32994
0.2612
0.18953
0.12016
0.05583
0.00115
-0.04324
-0.0743
-0.09403
-0.10221
-0.10337
-0.0998
-0.09707
-0.09907
-0.10924
-0.13002
-0.16172
-0.20264
-0.24966
-0.29783
-0.34264
-0.37821
-0.40245
-0.412
-0.40739
-0.39133
-0.3652
-0.33561
-0.30486
-0.27799
-0.25658
-0.24273
-0.2357
-0.23444
-0.23643
-0.23937
-0.2399
-0.23654
-0.22563
-0.20716
-0.17872
-0.14073
-0.09329
-0.03694
0.02529
0.09256
0.15962
0.22468
0.28282
0.33141
0.36824
0.39206
0.40277
0.40329
0.39374
0.38063
0.36394
0.3483
0.3354
0.32427
0.31672
0.30874
0.30034
0.28807
0.27065
0.24661
0.21492
0.17714
0.13244
0.08395
0.03232
-0.02004
-0.07052
-0.11796
-0.15983
-0.19435
-0.22017
-0.23664
-0.24294
-0.24074
-0.23098
-0.2166
-0.20033
-0.18638
-0.1763
-0.17431
-0.17914
-0.19246
-0.21104
-0.23234
-0.25365
-0.26949
-0.27915
-0.27799
-0.26823
-0.24756
-0.22069
-0.18848
-0.15458
-0.12278
-0.09413
-0.07136
-0.05446
-0.04292
-0.03579
-0.03075
-0.02571
-0.01836
-0.0063
0.01165
0.03725
0.06989
0.10956
0.15343
0.20033
0.24525
0.2866
0.31881
0.34096
0.34893
0.34453
0.32616
0.29804
0.26141
0.22164
0.18019
0.14314
0.10872
0.08154
0.05835
0.03925
0.02235
0.00441
-0.0149
-0.03809
-0.06422
-0.09434
-0.12583
-0.15825
-0.18879
-0.21671
-0.23843
-0.25532
-0.26299
-0.26361
-0.2548
-0.23811
-0.21335
-0.1826
-0.14713
-0.11008
-0.07335
-0.04093
-0.01343
0.00535
0.01679
0.01962
0.01637
0.00871
-0.00073
-0.00892
-0.0148
-0.01585
-0.01259
-0.00546
0.00493
0.01616
0.02728
0.03704
0.04376
0.04827
0.04943
0.04848
0.04565
0.04145
0.03673
0.03106
0.02676
0.02183
0.01973
0.01889
0.02046
0.0254
0.03169
0.04009
0.04817
0.05446
0.0574
0.05614
0.04869
0.03778
0.02214
0.00567
-0.01007
-0.02288
-0.03064
-0.03316
-0.03033
-0.02456
-0.01606
-0.00882
-0.00336
-0.00042
-0.00178
-0.00367
-0.00766
-0.00923
-0.00934
-0.00525
0.00126
0.01112
0.02141
0.03211
0.04082
0.04838
0.05384
0.05835
0.06307
0.068
0.07451
0.08102
